"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-22",,"79",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-23",,"77","85","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-24",,"79","87",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-25",,"78","82",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-26",,"76",,"75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-27",,"78","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-28",,"78",,"74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-29",,"78","85",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-30","0.16","78","85","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-08-31","0.00","77","84","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-01",,"77","82","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-02",,"79","85",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-03",,"78","83","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-04",,"78","85","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-05",,"78","82",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-06",,"78","86","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-07",,"78","86","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-08","0.00","77","86","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-09","0.51","77","82","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-10","0.24","78","83","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-11","0.00","78","85","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-12",,"79","87","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-13",,"78","84",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-14",,"77","87",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-15",,"79","87","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-16",,"79","87","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-17",,"79","86","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-18",,"80","88","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-19",,"79",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-20",,"79","89",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-21",,"78","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-22","1.06","78","82","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-23",,"77","81",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-24",,"78","85","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-25",,"78","87",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-26",,"78",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-27",,"77","81","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-28",,"76","81",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-29",,"79","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-09-30",,"79","86","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-01",,"80","88","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-02",,"79","85","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-03",,"79",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-04",,"76",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-05",,"82","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-06",,"72",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-07",,"75","86","69"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-08",,"77","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-09",,"80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-10",,"79","88",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-11",,"79","88",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-12",,"80","89","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-13",,"80","88","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-14",,"79","87","71"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-15",,"78","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-16",,"80","89",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-17",,"80","89","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-18",,"80","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-19",,"81","90","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-20",,"81","89",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-21",,"78","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-22",,"78","87","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-23",,"80","89","70"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-24",,"79","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-25",,"81","90","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-26",,"81","89","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-27",,"82","90","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-28",,"81",,"77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-29",,"79",,"75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-30",,"82",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-10-31",,"80",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-01",,"78","85","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-02",,"81","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-03",,"79","90","71"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-04",,"78","91","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-05",,"78","87","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-06",,"77",,"73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-20",,"80","89",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-21",,"81",,"75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-22",,"81","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-23",,"80","85","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-24",,"81","89","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-25",,"81","89","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-26",,"81","89",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-27",,"80",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-28",,"81","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-29",,"82","94","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-11-30",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-01",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-02",,"80","88","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-03",,"80",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-04",,"81","91","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-05",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-06",,"79","88",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-07","0.00","77","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-08",,"79","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-09",,"81",,"74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-10",,"82","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-11",,"81","89","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-12",,"81",,"75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-13",,"82",,"75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-14",,"81",,"73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-15",,"80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-16",,"79","90","69"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-17",,"79","93","65"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-18",,"73",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2013-12-31",,"83","93",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-01",,"83","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-02",,"79","89","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-03",,"80","93","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-04",,"80","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-05",,"79","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-06",,"79","91","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-07",,"78",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-09",,"83","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-13",,"79",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-14",,"78",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-16",,"87","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-17",,"81","89","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-18",,"82","92","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-19",,"84","96","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-20",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-21",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-22",,"81","90","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-23",,"81","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-24",,"81","93",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-25",,"80","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-26",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-27",,"82","93",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-28",,"83","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-29",,"83","94",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-30",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-01-31",,"84","88",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-01",,"81","90","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-02",,"82","92","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-03",,"81","94",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-04",,"81","89","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-05",,"83","93","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-06",,"83","94","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-07",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-08",,"84","92","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-09",,"81",,"78"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-10",,"82",,"74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-11",,"81","90","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-12",,"80","87",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-02-23",,"83","92","80"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-04",,"89",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-07",,"84",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-09",,"82",,"80"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-10",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-11",,"84","86",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-12",,"84","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-13",,"84",,"74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-14",,"84","92","78"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-15",,"85",,"79"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-19",,"84","94",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-20",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-25",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-28",,"82",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-29",,"85",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-03-30",,"85",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-01",,"87",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-02",,"83",,"77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-03",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-04",,"84","93",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-05",,"81",,"79"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-09",,"85",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-10",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-11",,"82",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-12",,"84",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-13",,"80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-14",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-15",,"84","92","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-16",,"84",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-17",,"85",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-18","0.08","79","87",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-19","0.00","83","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-20",,"78","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-21",,"82",,"72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-22",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-23",,"84","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-24",,"82",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-25",,"83","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-26",,"82",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-27",,"83",,"74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-28",,"82","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-29",,"83","89","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-04-30",,"84","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-01",,"82",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-02",,"80",,"74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-03",,"83",,"77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-04",,"84",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-05",,"82","93","79"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-06",,"80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-07",,"80",,"73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-08",,"81","90","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-09",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-10",,"84","91","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-11",,"79","86","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-12",,"83","92","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-13",,"81","87","78"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-14",,"80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-15","3.31","81","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-16","0.00","81","91","76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-17",,"83","92","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-18",,"84","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-19",,"82","92",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-20",,"79","84",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-21",,"83",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-22",,"85","92","78"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-23",,"83","90","79"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-24",,"84","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-25",,"84","92","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-26",,"82","91",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-27","1.97","78","84",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-28",,"82","90",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-29","5.71","80","88","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-30",,"81",,"77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-05-31",,"84",,"77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-01",,"78","88",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-02",,"79",,"71"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-03",,"81","90","75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-04",,"83","91","78"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-05",,"80",,"72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-06",,"76","79",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-07",,"78","84","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-08",,"81",,"75"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-09",,"82",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-10",,"81",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-11",,"81","90","73"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-12",,"77",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-13",,"80","89","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-14",,"81",,"77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-15",,"82",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-16",,"80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-17","0.55","78","88","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-18","0.00","80",,"76"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-19",,"81","88","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-20",,"81","85",
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-21",,"82","88","77"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-22",,"78","81","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-23",,"78",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-24",,"80","89","72"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-25",,"79",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-26","0.16","80","85","74"
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-27","0.00","80",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-28",,"78",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-29",,"78",,
"NIM00065201","MURTALA MUHAMMED, NI","6.577","3.321","41.1","2014-06-30",,"80",,
