"hhid","zone","state","lga","sector","ea","ric","wt_wave3","wt_w1_w2_w3","saq7","qno","qno1","ag1","ag2","ag3","saq11","saq12","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","tracked_obs","phonly_hh"
340048,2,34,3410,2,42,1506,5274.28759718867,5614.56421636214,41,1,3,1,2,1,3,1,"06032016",6,3,2016,12,0,18,25,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340049,2,34,3410,2,42,1506,5274.28759718867,5614.56421636214,47,1,2,1,2,1,3,1,"05032016",5,3,2016,8,25,13,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340050,2,34,3410,2,42,1506,5274.28759718867,5614.56421636214,70,1,2,1,2,1,3,1,"04032016",4,3,2016,8,25,13,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340051,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,1,1,2,1,2,1,2,1,"11032016",11,3,2016,11,25,15,17,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340052,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,5,1,2,1,2,1,4,1,"11032016",11,3,2016,12,59,17,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340053,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,8,1,2,1,2,1,3,1,"11032016",11,3,2016,7,20,11,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340054,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,12,1,2,1,2,1,3,1,"11032016",11,3,2016,12,59,16,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340055,2,34,3412,2,0,0,4273.99167358392,4549.73307187966,0,1,2,1,2,1,2,1,"11032016",11,3,2016,16,15,20,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340056,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,19,1,2,1,2,1,4,1,"10032016",10,3,2016,14,21,18,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340057,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,48,1,2,1,2,1,4,1,"11032016",11,3,2016,7,30,11,50,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340058,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,26,1,2,1,2,1,2,1,"10032016",10,3,2016,16,40,19,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340059,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,30,1,2,1,2,1,2,1,"11032016",11,3,2016,7,15,11,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340060,2,34,3412,2,156,1107,4273.99167358392,4549.73307187966,33,1,2,1,2,1,3,1,"12032016",12,3,2016,8,15,12,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340061,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,1,1,2,1,2,1,4,1,"09032016",9,3,2016,13,12,17,57,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340062,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,2,1,2,1,2,1,3,1,"09032016",9,3,2016,8,10,13,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340063,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,4,1,2,1,2,1,3,1,"10032016",10,3,2016,15,10,18,4,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340064,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,5,1,2,1,2,1,2,1,"09032016",9,3,2016,13,12,18,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340065,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,7,1,2,1,2,1,3,1,"10032016",10,3,2016,10,20,14,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340066,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,18,1,2,1,2,1,4,1,"10032016",10,3,2016,8,1,12,17,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340067,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,9,1,2,1,2,1,4,1,"09032016",9,3,2016,7,35,11,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340068,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,11,1,2,1,2,1,2,1,"09032016",9,3,2016,7,40,12,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340069,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,12,1,2,1,2,1,2,1,"10032016",10,3,2016,12,30,15,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340070,2,34,3413,2,262,1508,4546.79965274886,4840.14156582943,19,1,2,1,2,1,2,1,"10032016",10,3,2016,8,5,12,17,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340071,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,8,1,2,1,2,1,2,1,"14032016",14,3,2016,9,10,14,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340072,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,5,1,2,1,2,1,2,1,"12032016",12,3,2016,14,30,19,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340073,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,8,1,2,1,2,1,3,1,"12032016",12,3,2016,8,20,13,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340074,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,11,1,2,1,2,1,3,1,"13032016",13,3,2016,8,30,14,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340075,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,15,1,2,1,2,1,4,1,"14032016",14,3,2016,9,4,13,18,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340076,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,18,1,2,1,2,1,2,1,"12032016",12,3,2016,8,15,13,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340077,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,21,1,2,1,2,1,4,1,"12032016",12,3,2016,8,30,14,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340078,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,24,1,2,1,2,1,2,1,"13032016",13,3,2016,8,30,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340079,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,36,1,2,1,2,1,3,1,"14032016",14,3,2016,8,2,12,51,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340080,2,34,3403,2,198,1202,6274.58352079342,6679.39536084461,30,1,2,1,2,1,4,1,"13032016",13,3,2016,8,45,15,0,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340081,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,1,1,2,1,2,1,4,1,"08032016",8,3,2016,8,6,12,45,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340082,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,3,1,3,1,2,1,2,1,"08032016",8,3,2016,13,20,17,55,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340083,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,4,1,2,1,2,1,4,1,"07032016",7,3,2016,8,16,13,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340084,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,6,1,2,1,2,1,2,1,"08032016",8,3,2016,8,10,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340085,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,7,1,2,1,2,1,3,1,"08032016",8,3,2016,8,5,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340086,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,22,1,3,1,2,1,4,1,"08032016",8,3,2016,13,35,16,22,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340087,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,10,1,2,1,2,1,3,1,"07032016",7,3,2016,8,15,12,56,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340088,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,12,1,2,1,2,1,2,1,"07032016",7,3,2016,8,30,13,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
340089,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,13,1,2,1,2,1,2,1,"07032016",7,3,2016,14,0,18,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
340090,2,34,3408,2,870,1405,5092.41561107872,5420.95855372896,15,1,2,2,2,2,3,1,"08032016",8,3,2016,14,12,16,48,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350002,2,35,3503,1,54,1302,4214.41964282975,,23,1,1,2,2,2,4,1,"24022016",24,2,2016,12,45,14,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350003,2,35,3503,1,54,1302,4214.41964282975,,1,1,2,2,2,2,3,1,"25022016",25,2,2016,9,20,16,15,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350004,2,35,3503,1,54,1302,4214.41964282975,,6,1,2,2,2,2,5,1,"25022016",25,2,2016,11,45,15,27,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350005,2,35,3503,1,54,1302,4214.41964282975,,9,1,1,2,2,2,3,1,"26022016",26,2,2016,11,20,16,15,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350006,2,35,3503,1,0,0,4214.41964282975,,0,1,1,2,2,2,2,1,"23022016",23,2,2016,8,54,14,15,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350007,2,35,3503,1,54,1302,4214.41964282975,,12,1,1,2,2,2,4,1,"23022016",23,2,2016,10,15,12,45,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350008,2,35,3503,1,54,1302,4214.41964282975,,34,1,1,2,2,2,5,1,"24022016",24,2,2016,15,10,19,22,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350009,2,35,3503,1,0,0,4214.41964282975,,0,1,1,2,2,2,2,1,"24022016",24,2,2016,10,30,15,30,8,,"25022016",25,2,2016,10,20,13,0,8,,,,,,,,,,,,1,1,,1,0,0
350010,2,35,3503,1,54,1302,4214.41964282975,,39,1,1,2,2,2,3,1,"23022016",23,2,2016,9,52,14,15,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350021,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,4,1,2,1,2,1,2,1,"26022016",26,2,2016,13,13,16,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350022,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,2,1,2,1,2,1,3,1,"27022016",27,2,2016,9,15,14,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350023,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,3,1,2,1,2,1,4,1,"26022016",26,2,2016,10,20,14,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350025,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,12,1,2,1,2,1,3,1,"26022016",26,2,2016,11,20,16,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350026,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,6,1,2,1,2,1,4,1,"26022016",26,2,2016,9,10,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350027,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,8,1,2,1,2,1,5,1,"26022016",26,2,2016,9,50,14,7,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350028,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,10,1,2,1,2,1,5,1,"26022016",26,2,2016,9,30,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350029,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,13,1,2,1,2,1,2,1,"26022016",26,2,2016,9,30,12,30,9,,"27022016",27,2,2016,10,15,13,20,16,,,,,,,,,,,,2,1,,1,0,0
350030,2,35,3515,2,316,1109,1264.32589284893,1345.89530529079,7,1,2,1,2,1,2,1,"26022016",26,2,2016,12,53,12,55,9,,"27022016",27,2,2016,9,30,12,0,16,,,,,,,,,,,,2,1,,1,0,0
350031,2,35,3516,2,1632,1310,1706.83995534605,,13,1,2,1,2,1,3,1,"28022016",28,2,2016,9,10,13,17,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350032,2,35,3516,2,1632,1310,1706.83995534605,,7,1,2,1,2,1,3,1,"28022016",28,2,2016,13,45,15,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350033,2,35,3516,2,1632,1310,1706.83995534605,,3,1,1,2,2,2,3,1,"01032016",1,3,2016,9,15,12,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350034,2,35,3516,2,1632,1310,1706.83995534605,,5,1,2,1,2,1,4,1,"01032016",1,3,2016,9,30,12,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350035,2,35,3516,2,1632,1310,1706.83995534605,,18,1,2,1,2,1,4,1,"28022016",28,2,2016,12,15,15,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350036,2,35,3516,2,1632,1310,1706.83995534605,,1,1,2,1,2,1,2,1,"28022016",28,2,2016,10,0,13,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350037,2,35,3516,2,1632,1310,1706.83995534605,,9,1,2,1,2,1,2,1,"28022016",28,2,2016,13,0,16,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350038,2,35,3516,2,1632,1310,1706.83995534605,,9,1,2,1,2,1,2,1,"28022016",28,2,2016,17,10,20,12,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350039,2,35,3516,2,1632,1310,1706.83995534605,,9,1,1,2,2,2,5,1,"28022016",28,2,2016,9,10,12,45,5,,"01032016",1,3,2016,10,30,13,20,16,,,,,,,,,,,,2,1,,1,0,0
350040,2,35,3516,2,1632,1310,1706.83995534605,,16,1,1,2,2,2,5,1,"01032016",1,3,2016,14,15,17,20,9,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350041,2,35,3506,2,1040,1304,3887.80212051045,,7,1,2,1,2,1,4,1,"03032016",3,3,2016,9,15,13,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350042,2,35,3506,2,1040,1304,3887.80212051045,,1,1,2,2,2,2,4,1,"03032016",3,3,2016,13,35,17,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350043,2,35,3506,2,1040,1304,3887.80212051045,,1,1,1,1,2,1,4,1,"03032016",3,3,2016,12,20,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350044,2,35,3506,2,1040,1304,3887.80212051045,,15,1,2,1,2,1,5,1,"03032016",3,3,2016,10,45,12,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350045,2,35,3506,2,1040,1304,3887.80212051045,20693.1403188459,17,1,2,1,2,1,2,1,"03032016",3,3,2016,10,0,14,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350046,2,35,3506,2,1040,1304,3887.80212051045,20693.1403188459,15,1,2,1,2,1,2,1,"08032016",8,3,2016,15,0,17,30,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350047,2,35,3506,2,1040,1304,3887.80212051045,,3,1,1,1,2,1,3,1,"03032016",3,3,2016,11,20,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350048,2,35,3506,2,1040,1304,3887.80212051045,,5,1,2,1,2,1,3,1,"03032016",3,3,2016,14,8,16,52,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350049,2,35,3506,2,1040,1304,3887.80212051045,,11,1,2,1,2,1,5,1,"03032016",3,3,2016,10,50,13,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350050,2,35,3506,2,1040,1304,3887.80212051045,,13,1,2,1,2,1,5,1,"03032016",3,3,2016,13,5,15,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350051,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,5,1,2,1,2,1,3,1,"11032016",11,3,2016,9,25,13,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350052,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,4,1,1,2,2,2,3,1,"14032016",14,3,2016,14,30,17,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350053,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,14,1,2,1,2,1,3,1,"14032016",14,3,2016,10,15,14,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350054,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,3,1,2,1,2,1,5,1,"11032016",11,3,2016,10,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350055,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,8,1,1,2,2,2,2,1,"11032016",11,3,2016,12,10,15,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350056,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,7,1,1,2,2,2,2,1,"13032016",13,3,2016,15,15,18,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350057,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,6,1,2,1,2,1,2,1,"14032016",14,3,2016,10,0,12,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350058,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,9,1,1,2,2,2,5,1,"11032016",11,3,2016,12,35,15,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350059,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,10,1,2,1,2,1,4,1,"14032016",14,3,2016,8,40,13,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350060,2,35,3511,2,1646,1107,4267.09988836512,4542.39665535642,2,1,2,1,2,1,4,1,"12032016",12,3,2016,9,30,13,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350061,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,5,1,2,1,2,1,2,1,"04032016",4,3,2016,12,30,14,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350062,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,1,1,2,1,2,1,4,1,"04032016",4,3,2016,12,45,16,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350063,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,11,1,2,1,2,1,5,1,"04032016",4,3,2016,13,14,17,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350064,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,0,1,2,1,2,1,3,1,"04032016",4,3,2016,10,15,14,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350065,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,8,1,2,1,2,1,2,1,"04032016",4,3,2016,10,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350066,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,10,1,2,1,2,1,4,1,"04032016",4,3,2016,9,30,12,40,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350067,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,26,1,2,1,2,1,5,1,"04032016",4,3,2016,9,25,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350068,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,20,1,2,1,2,1,3,1,"04032016",4,3,2016,14,43,18,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350069,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,17,1,2,1,2,1,2,1,"04032016",4,3,2016,10,0,12,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350070,2,35,3513,2,576,1308,1137.89330356403,1211.30577476171,23,1,2,1,2,1,3,1,"11032016",11,3,2016,9,15,13,25,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350071,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,19,1,1,2,2,2,5,1,"08032016",8,3,2016,8,30,11,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350072,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,6,1,1,2,2,2,4,1,"08032016",8,3,2016,9,30,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350073,6,24,2403,1,0,0,2749.90881694641,3252.58032111941,0,1,1,2,2,2,8,1,"22032016",22,3,2016,16,0,16,20,1,,"25032016",25,3,2016,10,0,10,15,1,,"29032016",29,3,2016,9,0,12,0,16,,2,1,,1,0,0
350074,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,17,1,1,2,2,2,3,1,"08032016",8,3,2016,9,45,11,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350075,2,35,3513,1,1278,1108,2749.90881694641,,8,1,1,2,2,2,2,1,"10032016",10,3,2016,10,0,13,40,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350076,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,19,1,1,2,2,2,4,1,"08032016",8,3,2016,11,35,14,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350077,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,15,1,1,2,2,2,2,1,"08032016",8,3,2016,18,0,21,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350078,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,11,1,1,2,2,2,3,1,"08032016",8,3,2016,12,15,16,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350079,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,9,1,1,2,2,2,4,1,"08032016",8,3,2016,14,40,15,10,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350080,2,35,3513,1,1278,1108,2749.90881694641,3252.58032111941,3,1,1,2,2,2,5,1,"08032016",8,3,2016,13,17,15,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350081,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,3,1,1,2,2,2,3,1,"14032016",14,3,2016,10,6,13,45,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350082,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,18,1,1,2,2,2,5,1,"14032016",14,3,2016,10,1,12,37,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350083,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,7,1,2,1,2,1,2,1,"14032016",14,3,2016,13,30,16,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350084,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,10,1,1,2,2,2,4,1,"14032016",14,3,2016,13,25,17,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350085,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,16,1,1,2,2,2,5,1,"14032016",14,3,2016,12,40,16,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350086,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,5,1,1,2,2,2,2,1,"14032016",14,3,2016,10,10,13,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350087,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,8,1,2,1,2,1,4,1,"14032016",14,3,2016,9,35,13,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350088,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,12,1,1,1,2,1,4,1,"14032016",14,3,2016,13,30,15,26,9,,"15032016",15,3,2016,9,7,12,45,16,,,,,,,,,,,,2,1,,1,0,0
350089,2,35,3501,2,1228,1501,2275.78660712807,2691.79061058158,1,1,1,2,2,2,3,1,"14032016",14,3,2016,14,5,17,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350090,2,35,3501,2,1228,1501,2275.78660712807,,14,1,1,2,2,2,5,1,"18032016",18,3,2016,9,0,12,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350091,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,51,1,2,2,2,2,2,1,"16032016",16,3,2016,12,30,15,50,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350092,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,11,1,1,2,2,2,5,1,"16032016",16,3,2016,11,6,15,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350093,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,39,1,1,2,2,2,3,1,"17032016",17,3,2016,11,45,14,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350094,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,23,1,1,2,2,2,5,1,"17032016",17,3,2016,7,15,10,27,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350095,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,27,1,1,2,2,2,4,1,"16032016",16,3,2016,11,40,14,35,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350096,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,7,1,1,2,2,2,5,1,"16032016",16,3,2016,15,53,19,5,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350097,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,31,1,2,2,2,2,2,1,"17032016",17,3,2016,9,0,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350098,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,35,1,1,2,2,2,4,1,"17032016",17,3,2016,14,40,17,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350099,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,19,1,1,2,2,2,3,1,"17032016",17,3,2016,8,30,11,25,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,0
350100,2,35,3501,1,702,1001,3508.50435265577,3734.85947218195,15,1,1,2,2,2,4,1,"16032016",16,3,2016,8,30,11,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350101,2,35,3509,2,1310,1406,2939.55770087375,,46,1,2,1,2,1,2,1,"19032016",19,3,2016,17,20,20,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350102,2,35,3509,2,1310,1406,2939.55770087375,,11,1,2,1,2,1,3,1,"18032016",18,3,2016,9,15,13,20,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
350103,2,35,3509,2,1310,1406,2939.55770087375,,15,1,2,1,2,1,5,1,"18032016",18,3,2016,14,30,17,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,0,0
