"zone","state","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q3b","s1q4","s1q4a","s1q5","s1q6_day","s1q6_month","s1q6_year","s1q7","s1q8","s1q9","s1q11","s1q12","s1q12a","s1q12a_os","s1q12b","s1q12c","s1q13","s1q15","s1q16","s1q16b","s1q17","s1q18","s1q19","s1q20","s1q21","s1q22","s1q22b","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27b","s1q28","s1q28b","s1q29","s1q30","s1q31a","s1q31b","s1q31c","s1q31d","s1q32","s1q33","s1q34","s1q34b","s1q35","s1q36","s1q36b","s1q37","s1q38","s1q39","s1q39b","s1q40","s1q41"
3,18,1805,2,534,180058,1,1,1,,72,1,2,,,,1,2,,1,2,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,2,2,2,,62,1,2,,,,1,2,,1,1,5,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,3,1,3,,30,1,2,,,,1,2,,1,1,9,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,4,1,3,,15,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,5,1,3,,14,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,6,1,3,,10,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,7,1,3,,9,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,8,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,9,2,14,"DAUGHTER-IN-LAW",19,1,2,,,,1,2,,1,3,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180058,10,1,3,,0,1,1,20,9,2015,7,,,,,5,,2,,2,2,1,,2,1,3,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,1,1,1,,47,1,2,,,,1,2,,1,2,5,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,2,2,2,,43,1,2,,,,1,2,,1,1,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,3,1,3,,22,1,2,,,,1,2,,1,9,5,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,5,2,3,,12,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,6,1,3,,10,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,7,1,3,,7,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,8,1,3,,5,1,1,99,99,2011,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,9,2,9,,18,1,2,,,,1,2,,1,3,5,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180059,10,1,3,,2,1,1,99,6,2014,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180060,1,1,1,,30,1,2,,,,1,2,,1,2,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180060,2,2,2,,27,1,2,,,,1,2,,1,1,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180060,3,1,3,,10,1,2,,,,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180060,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180060,5,1,3,,6,1,1,99,99,2009,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1805,2,534,180060,6,1,3,,1,1,1,99,6,2014,7,,,,,5,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,1,1,1,,34,1,2,,,,2,1,2,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,2,2,2,,30,1,2,,,,2,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,3,1,3,,18,1,2,,,,7,,,,,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,4,1,3,,13,1,2,,,,7,,,,,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,5,1,3,,12,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,6,2,3,,7,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,7,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,8,2,2,,28,1,2,,,,2,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,9,2,3,,11,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,10,2,3,,6,1,1,99,99,2009,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,11,2,3,,5,1,1,13,7,2010,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180061,12,2,3,,5,1,1,1,7,2010,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180062,1,1,1,,25,1,2,,,,5,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180062,2,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180062,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,1,1,1,,55,1,2,,,,1,2,,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,2,2,2,,45,1,2,,,,1,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,3,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180063,4,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180063,5,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180063,6,1,3,,27,1,2,,,,7,,,,,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,7,1,3,,20,1,2,,,,7,,,,,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,8,1,3,,18,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,9,1,3,,8,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,10,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180063,11,1,3,,9,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180063,12,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180064,1,1,1,,38,1,2,,,,1,2,,1,2,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,2,2,2,,32,1,2,,,,1,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180064,4,1,3,,14,1,2,,,,7,,,,,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,5,2,3,,12,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,6,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,7,1,3,,9,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,8,2,3,,6,1,1,14,9,2008,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180064,9,1,3,,2,1,1,25,6,2014,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,1,1,1,,72,1,2,,,,2,1,3,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,2,2,2,,65,1,2,,,,1,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,3,1,3,,19,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,4,2,3,,11,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,5,2,2,,61,1,2,,,,2,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,6,2,3,,10,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,7,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180065,8,1,3,,8,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,9,2,3,,7,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180065,10,2,2,,42,1,1,99,99,1973,1,2,,1,1,2,,2,,2,6,3,,2,2,,2,0,1,,2,,2,0,10,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,1,1,1,,25,1,2,,,,1,2,,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,3,2,3,,9,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,4,2,3,,8,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,5,1,3,,5,1,1,22,11,2011,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,6,1,3,,4,1,1,11,9,2012,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,7,2,10,,71,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,8,1,9,,31,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,9,2,3,,3,1,1,8,7,2013,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,10,2,4,,17,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,11,1,3,,1,1,1,9,2,2015,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180066,12,2,2,,20,1,2,,,,1,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,1,1,1,,30,1,2,,,,1,2,,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,2,2,2,,23,1,2,,,,1,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,3,2,3,,12,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,4,1,3,,8,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,5,1,10,,75,1,2,,,,6,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,6,2,10,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,7,1,3,,6,1,1,4,5,2009,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,8,2,3,,2,1,1,99,6,2013,7,,,,,2,,2,,2,1,10,,2,1,1,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180067,9,1,3,,0,1,1,99,1,2016,7,,,,,2,,2,,2,6,1,,2,1,1,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,1,1,1,,40,1,2,,,,2,1,3,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,2,2,2,,25,1,2,,,,1,2,,1,1,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,3,1,3,,10,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,4,1,3,,8,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,5,2,3,,7,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,6,2,2,,22,1,2,,,,1,2,,1,1,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,7,2,3,,4,1,1,99,7,2013,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,8,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,9,2,2,,20,1,2,,,,2,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,10,2,3,,0,1,1,99,9,2015,7,,,,,2,,2,,2,2,1,,2,1,1,,,,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180068,11,2,3,,0,1,1,99,10,2015,7,,,,,2,,2,,2,3,1,,2,1,1,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,1,1,1,,44,1,2,,,,2,1,2,1,2,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,2,2,2,,41,1,2,,,,2,2,,1,1,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,"LERE",1817,"KADUNA",18,,,,,,,,,,,,,
3,18,1817,2,370,180069,4,1,3,,18,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,5,2,3,,14,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,6,2,3,,10,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,7,1,3,,8,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,8,2,2,,27,1,2,,,,2,2,,1,1,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,9,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,10,2,3,,8,1,2,,,,7,,,,,2,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,11,1,3,,21,1,2,,,,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,12,2,3,,2,1,1,26,4,2014,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180069,13,1,3,,3,1,1,14,2,2013,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,1,1,1,,25,1,2,,,,2,1,2,1,2,2,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,2,2,2,,19,1,2,,,,2,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,3,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,4,2,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,5,2,2,,15,1,2,,,,2,2,,1,1,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,6,2,3,,4,1,1,24,1,2012,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,7,2,3,,2,1,1,3,12,2013,7,,,,,2,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1817,2,370,180070,8,2,3,,0,1,1,23,10,2015,7,,,,,2,,2,,2,3,1,,2,1,1,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,1,1,1,,35,1,2,,,,1,2,,1,12,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,2,2,10,,66,1,2,,,,6,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,3,2,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,1,"KACHIA",1808,"KADUNA",18,,,,,,,,,,,,,
3,18,1808,2,1726,180071,4,2,7,,22,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,5,1,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,6,1,"KACHIA",1808,"KACHIA",18,,,,,,,,,,,,,
3,18,1808,2,1726,180071,6,1,7,,18,1,2,,,,7,,,,,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,7,1,7,,15,1,2,,,,7,,,,,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,8,1,7,,12,1,2,,,,7,,,,,11,"JABA",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,9,2,7,,10,1,2,,,,7,,,,,11,"JABA",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,10,2,7,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,5,1,"K/NORTH",1809,"KADUNA",18,,,,,,,,,,,,,
3,18,1808,2,1726,180071,11,2,14,"STEPMOTHER",68,1,2,,,,6,,,,,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,12,2,2,,23,1,2,,,,1,2,,1,1,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,13,1,3,,3,1,1,20,4,2012,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180071,14,1,3,,0,1,1,7,11,2015,7,,,,,11,"JABA",2,,2,4,1,,1,1,1,,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,1,1,1,,44,1,2,,,,1,2,,1,2,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,2,2,2,,43,1,2,,,,1,2,,1,1,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,3,1,3,,26,1,2,,,,7,,,,,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,4,2,3,,24,1,2,,,,7,,,,,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,5,2,3,,21,1,2,,,,7,,,,,11,"JABA",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,6,2,3,,20,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,7,2,3,,17,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,8,2,3,,15,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,9,1,3,,14,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,10,1,3,,12,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180072,11,1,3,,9,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,1,1,1,,63,1,2,,,,1,2,,1,8,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,2,2,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,3,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,1,1,"JABA",1806,"KADUNA",18,,,,,,,,,,,,,
3,18,1808,2,1726,180073,4,1,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,6,1,"KACHIA",1808,"KADUNA",18,,,,,,,,,,,,,
3,18,1808,2,1726,180073,5,1,3,,23,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,6,2,3,,20,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,7,2,3,,19,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,8,2,2,,55,1,2,,,,1,2,,1,1,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,9,1,3,,24,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,10,1,3,,19,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,18,1808,2,1726,180073,11,1,3,,10,1,2,,,,7,,,,,11,"JABA",2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
