"zone","state","lga","sector","ea","hhid","indiv","s1q2","s1q3","s1q4","s1q5","s1q6_day","s1q6_month","s1q6_year","s1q7","s1q8","s1q9","s1q10a","s1q10b","s1q10c","s1q10d","s1q11","s1q12","s1q13","s1q14","s1q15","s1q16","s1q17","s1q18a","s1q18b","s1q18c","s1q19","s1q20","s1q21","s1q21b","s1q22","s1q22b","s1q23","s1q24","s1q25","s1q26","s1q27","s1q27b","s1q28","s1q29","s1q30","s1q31","s1q32","s1q32b","s1q33","s1q33b","s1q34","s1q35","s1q36a","s1q36b","s1q36c","s1q36d","s1q37","s1q38","s1q39","s1q39b","s1q40","s1q41","s1q42","s1q42b","s1q43","s1q43b","s1q44","s1q44b","s1q45","s1q46","s1q46b","trackingobs"
2,8,827,2,804,80106,8,2,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80106,9,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,1,1,1,44,2,,,,2,1,3,1988,2000,2008,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,2,2,2,36,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,3,2,3,14,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,4,1,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,5,1,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,6,1,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,7,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,8,1,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,9,2,2,38,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,10,1,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,11,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,12,2,2,34,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,13,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,14,2,5,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80107,15,1,3,3,1,24,2,2007,7,,,,,,,,,2,,,,,,,,,1,10,,2,,1,1,,,,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80108,1,1,1,27,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80108,2,2,2,24,2,,,,1,,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80108,3,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80108,4,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80108,5,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80108,6,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80109,1,1,1,74,2,,,,2,1,2,1965,2003,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80109,2,2,2,60,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80109,3,2,6,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80109,4,2,2,42,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80109,5,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80109,6,1,3,0,1,99,3,2011,7,,,,,,,,,2,,,,,,,,,9,1,,2,,1,1,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80110,1,1,1,47,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,2,,,,,,,,,,,,,,,,,,11,,5,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80110,2,2,2,36,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80110,3,1,3,16,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80110,4,2,3,13,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80110,5,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,827,2,804,80110,6,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,1,1,1,55,2,,,,1,1,1,1990,,,,1,2,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,2,2,2,40,2,,,,1,,,1990,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,3,1,3,14,2,,,,1,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,4,1,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,5,1,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,6,2,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,7,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,8,2,3,50,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,9,1,3,3,2,,,,7,,,,,,,,,1,2,2,2,2,99,99,2009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80111,10,1,3,1,2,,,,7,,,,,,,,,1,2,2,2,4,99,99,2007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,1,1,1,60,2,,,,2,1,3,1983,1985,,,1,2,1,1,,1,,,,,1,,,,,,2,,2,0,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,2,2,2,50,2,,,,2,,,,,,,1,1,1,1,,1,,,,,1,,,,,,2,,1,0,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,3,1,3,25,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,4,2,3,20,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,5,2,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,6,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,7,2,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,8,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,9,2,2,19,2,,,,2,,,,,,,1,,1,1,,1,,,,,1,,,,,,2,,1,0,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,10,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,11,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80112,12,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,1,1,1,0,1,,1,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,1,1,1,30,2,,,,2,1,2,2000,2010,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,2,2,2,26,2,,,,2,,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,3,2,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,4,1,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,5,2,10,47,2,,,,6,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,6,2,3,0,1,99,10,2010,7,,,,,,,,,2,,,,,,,,,5,1,,2,,1,1,1,0,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80113,7,2,2,15,1,99,99,1996,2,,,,,,,1,1,2,,,,,,,,,8,3,,2,,2,,1,0,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80114,1,1,1,28,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80114,2,2,2,18,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80114,3,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80114,4,1,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,1,1,1,29,2,,,,1,2,,,,,,1,2,1,1,,1,,,,,1,,,,2,,2,,1,0,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,2,2,2,28,2,,,,1,,,,,,,1,1,1,1,,1,,,,,1,,,,2,,2,,1,0,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,4,2,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,5,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,6,1,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,7,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80115,8,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,0,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,1,1,1,48,2,,,,2,1,3,1998,2000,2004,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,2,2,2,37,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,3,2,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,4,2,3,60,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,5,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,6,2,2,28,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,7,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,8,2,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,9,2,2,27,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80116,10,2,3,3,2,,,,7,,,,,,,,,1,1,,2,10,99,99,2001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,1,1,1,38,2,,,,2,1,2,2001,2008,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,2,2,2,25,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,3,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,4,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,5,2,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,6,2,2,18,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80117,7,2,3,0,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,1,1,1,35,2,,,,1,1,1,1991,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,2,2,2,27,2,,,,1,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,3,1,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,4,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,5,1,3,4,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,6,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80118,7,1,3,0,1,5,1,2011,7,,,,,,,,,2,,,,,,,,,7,1,,2,,1,1,1,0,1,,1,2,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,1,1,1,30,2,,,,2,,,,,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,2,2,2,25,2,,,,2,,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,3,2,3,8,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,4,2,2,26,2,,,,2,,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,5,1,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,6,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80119,7,1,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80120,1,1,1,78,2,,,,2,1,2,1960,1970,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80120,2,2,2,65,2,,,,2,,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80120,3,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80120,4,2,2,58,2,,,,2,,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,946,80120,5,1,3,10,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,1,1,1,39,2,,,,2,1,2,1990,1994,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,2,2,2,30,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,3,1,3,14,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,4,1,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,5,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,6,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,7,2,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,8,2,2,29,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,9,2,3,12,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,10,2,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,11,2,3,6,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,12,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80121,13,2,3,0,1,15,12,2010,7,,,,,,,,,2,,,,,,,,,6,1,,2,,1,1,,,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,1,1,1,50,2,,,,1,1,3,1996,1998,2011,,1,2,1,1,,1,,,,,1,,,,2,,2,,2,,1,,2,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,2,2,2,36,2,,,,1,,,,,,,1,1,1,1,,1,,,,,1,,,,2,,2,,1,,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,4,1,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,5,2,3,9,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,6,2,3,7,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,7,2,3,5,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,8,1,3,3,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,9,1,3,1,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,10,2,2,25,2,,,,1,,,,,,,1,1,1,1,,1,,,,,1,,,,2,,2,,1,,1,,2,,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,11,2,3,2,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,2,,1,1,1,,1,,1,10,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80122,12,2,2,18,1,99,99,1993,1,,,,,,,,,2,,,,,,,,,,,,2,,,1,1,,1,,2,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80123,1,1,1,40,2,,,,2,1,2,1980,1990,,,1,2,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80123,2,2,2,36,2,,,,2,2,,,,,,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80123,3,1,3,15,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80123,4,1,3,13,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,8,807,2,2396,80123,5,1,3,11,2,,,,7,,,,,,,,,1,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
