"zone","state","lga","sector","ea","ric","hhid","wt_wave1","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq24","sq1","sq2","trackingobs"
2,2,203,2,1224,1102,20046,3489.77734375,3673.44995117188,1,1,2,5,1,4,3,2011,17,0,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,203,2,1224,1102,20047,3489.77734375,3673.44995117188,16,1,2,2,1,5,3,2011,17,0,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,203,2,1224,1102,20048,3489.77734375,3673.44995117188,14,1,2,3,1,5,3,2011,16,48,17,48,1,,,,,,,,,,,,,,,,,1,1,0
2,2,203,2,1224,1102,20049,3489.77734375,3673.44995117188,5,1,3,2,1,5,3,2011,18,40,19,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,203,2,1224,1102,20050,3489.77734375,3673.44995117188,10,1,2,4,1,5,3,2011,10,52,13,41,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20051,3489.77734375,3673.44995117188,16,1,3,3,1,6,3,2011,7,42,11,31,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20052,3489.77734375,3673.44995117188,15,1,2,2,1,5,3,2011,11,35,13,5,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20053,3489.77734375,3673.44995117188,9,1,2,4,1,6,3,2011,10,3,12,18,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20054,3489.77734375,3673.44995117188,18,1,2,5,1,6,3,2011,9,30,18,15,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20055,3489.77734375,3673.44995117188,7,1,2,3,1,6,3,2011,11,34,13,7,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20056,3489.77734375,3673.44995117188,13,1,2,3,1,6,3,2011,13,25,16,31,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20057,3489.77734375,3673.44995117188,3,1,2,5,1,6,3,2011,10,11,13,20,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20058,3489.77734375,3673.44995117188,5,1,2,4,1,6,3,2011,12,37,15,10,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20059,3489.77734375,3673.44995117188,1,1,2,2,1,6,3,2011,13,30,14,50,1,,,,,,,,,,,,,,,,,1,1,0
2,2,212,2,956,1206,20060,3489.77734375,3673.44995117188,11,1,2,5,1,6,3,2011,10,10,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20061,2846.92358398438,2996.76171875,13,1,2,5,1,14,3,2011,9,40,18,20,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20062,2846.92358398438,2996.76171875,21,1,2,4,1,15,3,2011,13,10,17,41,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20063,2846.92358398438,2996.76171875,5,1,2,2,1,21,3,2011,12,15,13,40,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20064,2846.92358398438,2996.76171875,10,1,2,3,1,14,3,2011,13,41,15,54,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20065,2846.92358398438,2996.76171875,26,1,2,5,1,14,3,2011,15,12,17,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20066,2846.92358398438,2996.76171875,31,1,2,3,1,14,3,2011,14,51,16,59,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20067,2846.92358398438,2996.76171875,2,1,2,3,1,14,3,2011,15,58,17,32,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20068,2846.92358398438,2996.76171875,5,1,2,2,1,21,3,2011,14,5,15,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20069,2846.92358398438,2996.76171875,15,1,2,4,1,14,3,2011,9,27,14,51,1,,,,,,,,,,,,,,,,,1,1,0
2,2,210,2,1300,1405,20070,2846.92358398438,2996.76171875,23,1,2,5,1,14,3,2011,11,0,14,20,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20071,5050.99365234375,5907.5947265625,21,1,2,2,1,22,3,2011,12,15,13,15,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20072,5050.99365234375,5907.5947265625,67,1,2,2,1,22,3,2011,8,30,11,35,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20073,5050.99365234375,5907.5947265625,26,1,2,3,1,15,3,2011,10,16,13,7,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20074,5050.99365234375,5907.5947265625,58,1,3,4,1,28,3,2011,13,22,17,5,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20075,5050.99365234375,5907.5947265625,54,1,4,5,1,16,3,2011,7,10,14,20,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20076,5050.99365234375,5907.5947265625,8,1,1,2,1,22,3,2011,9,51,16,1,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20077,5050.99365234375,5907.5947265625,40,1,2,4,1,28,3,2011,8,30,12,10,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20078,5050.99365234375,5907.5947265625,12,1,2,3,1,18,3,2011,13,32,15,11,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20079,5050.99365234375,5907.5947265625,44,1,1,4,1,28,3,2011,8,0,18,10,1,,,,,,,,,,,,,,,,,1,1,0
2,2,214,2,898,1107,20080,5050.99365234375,5907.5947265625,3,1,2,5,1,17,3,2011,8,30,18,0,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20081,5234.666015625,5510.1748046875,4,1,2,2,1,23,3,2011,15,20,16,50,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20082,5234.666015625,5510.1748046875,28,1,2,5,1,18,3,2011,12,0,15,20,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20083,5234.666015625,5510.1748046875,15,1,2,5,1,19,3,2011,10,0,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20084,5234.666015625,5510.1748046875,12,1,1,4,1,23,3,2011,13,45,15,0,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20085,5234.666015625,5510.1748046875,6,1,2,3,1,17,3,2011,12,8,13,51,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20086,5234.666015625,5510.1748046875,17,1,3,2,1,23,3,2011,13,45,15,0,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20087,5234.666015625,5510.1748046875,1,1,3,5,1,18,3,2011,12,40,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20088,5234.666015625,5510.1748046875,31,1,2,4,1,23,3,2011,15,1,17,58,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20089,5234.666015625,5510.1748046875,23,1,2,6,1,18,3,2011,13,24,15,56,1,,,,,,,,,,,,,,,,,1,1,0
2,2,215,1,8,1407,20090,5234.666015625,5510.1748046875,26,1,2,3,1,18,3,2011,9,32,12,21,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20091,2571.41479492188,2706.75244140625,1,1,2,5,1,20,3,2011,11,35,14,10,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20092,2571.41479492188,2706.75244140625,5,1,2,4,1,21,3,2011,9,16,13,29,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20093,2571.41479492188,2706.75244140625,10,1,2,4,1,21,3,2011,9,58,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20094,2571.41479492188,2706.75244140625,6,1,2,2,1,24,3,2011,8,15,9,16,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20095,2571.41479492188,2706.75244140625,2,1,2,3,1,21,3,2011,10,10,18,0,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20096,2571.41479492188,2706.75244140625,11,1,2,2,1,24,3,2011,11,50,13,5,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20097,2571.41479492188,2706.75244140625,12,1,2,3,1,21,3,2011,12,0,15,25,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20098,2571.41479492188,2706.75244140625,9,1,2,2,1,24,3,2011,10,11,11,12,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20099,2571.41479492188,2706.75244140625,7,1,2,4,1,21,3,2011,14,2,17,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,207,2,1302,1304,20100,2571.41479492188,2706.75244140625,4,1,2,5,1,21,3,2011,13,12,16,20,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20101,4499.97607421875,4736.81689453125,28,1,2,2,1,25,3,2011,17,0,18,15,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20102,4499.97607421875,4736.81689453125,19,1,3,4,1,23,3,2011,8,42,12,58,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20103,4499.97607421875,4736.81689453125,30,1,2,2,1,25,3,2011,19,13,20,45,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20104,4499.97607421875,4736.81689453125,6,1,2,4,1,23,3,2011,13,17,17,12,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20105,4499.97607421875,4736.81689453125,26,1,2,3,1,25,3,2011,15,31,16,45,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20106,4499.97607421875,4736.81689453125,21,1,2,5,1,22,3,2011,14,0,16,10,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20107,4499.97607421875,4736.81689453125,12,1,2,4,1,22,3,2011,12,16,16,31,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20108,4499.97607421875,4736.81689453125,8,1,2,4,1,24,3,2011,8,21,12,47,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20109,4499.97607421875,4736.81689453125,15,1,2,5,1,23,3,2011,10,20,12,35,1,,,,,,,,,,,,,,,,,1,1,0
2,2,205,2,712,1303,20110,4499.97607421875,4736.81689453125,17,1,2,5,1,23,3,2011,10,15,18,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20111,2755.08740234375,2900.09204101563,44,1,2,2,1,26,3,2011,11,59,12,50,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20112,2755.08740234375,2900.09204101563,19,1,2,4,1,26,3,2011,11,48,18,37,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20113,2755.08740234375,2900.09204101563,23,1,2,4,1,26,3,2011,8,32,14,40,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20114,2755.08740234375,2900.09204101563,12,1,2,5,1,27,3,2011,8,0,18,0,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20115,2755.08740234375,2900.09204101563,15,1,2,5,1,26,3,2011,10,15,13,10,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20116,2755.08740234375,2900.09204101563,1,1,2,5,1,26,3,2011,11,0,18,15,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20117,2755.08740234375,2900.09204101563,41,1,2,2,1,26,3,2011,13,5,14,30,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20118,2755.08740234375,2900.09204101563,30,1,2,3,1,26,3,2011,13,0,13,15,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20119,2755.08740234375,2900.09204101563,33,1,2,4,1,27,3,2011,14,46,18,12,1,,,,,,,,,,,,,,,,,1,1,0
2,2,218,2,1592,1209,20120,2755.08740234375,2900.09204101563,14,1,2,2,1,26,3,2011,11,0,12,15,1,,,,,,,,,,,,,,,,,1,1,0
5,3,331,1,2322,1510,30001,4108.75146484375,4108.75146484375,1,1,2,2,1,7,4,2011,12,10,14,20,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30002,4108.75146484375,4108.75146484375,5,1,1,4,1,7,4,2011,9,0,15,45,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30003,4108.75146484375,4108.75146484375,7,1,1,3,1,8,4,2011,10,20,13,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30004,4108.75146484375,4108.75146484375,9,1,1,5,1,7,4,2011,14,3,18,15,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30005,4108.75146484375,4108.75146484375,13,1,2,5,1,8,4,2011,9,36,15,50,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30006,4108.75146484375,4108.75146484375,15,1,1,3,1,8,4,2011,9,21,12,45,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30007,4108.75146484375,4108.75146484375,16,1,1,4,1,8,4,2011,9,0,14,58,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30008,4108.75146484375,4108.75146484375,18,1,1,5,1,7,4,2011,8,43,12,58,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30009,4108.75146484375,4108.75146484375,22,1,2,2,1,8,4,2011,12,40,15,40,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,2322,1510,30010,4108.75146484375,4108.75146484375,24,1,1,2,1,8,4,2011,9,20,12,10,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30012,6917.79541015625,6917.79541015625,3,1,1,3,1,10,4,2011,13,6,17,45,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30013,6917.79541015625,6917.79541015625,6,1,1,4,1,11,4,2011,14,0,17,3,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30015,6917.79541015625,6917.79541015625,1,1,1,3,1,11,4,2011,9,15,9,30,1,,,,,,,,,,,,,,,,,6,,0
5,3,331,1,516,1110,30016,6917.79541015625,6917.79541015625,28,1,1,4,1,10,4,2011,14,6,16,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30017,6917.79541015625,6917.79541015625,31,1,1,5,1,11,4,2011,9,42,14,15,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30018,6917.79541015625,6917.79541015625,33,1,1,2,1,10,4,2011,13,10,15,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30019,6917.79541015625,6917.79541015625,36,1,1,5,1,10,4,2011,14,9,18,28,1,,,,,,,,,,,,,,,,,1,,0
5,3,331,1,516,1110,30020,6917.79541015625,6917.79541015625,39,1,2,2,1,11,4,2011,10,23,14,10,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30021,8641.4208984375,8641.4208984375,1,1,2,2,1,6,4,2011,10,40,13,24,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30022,8641.4208984375,8641.4208984375,4,1,1,3,1,9,4,2011,10,45,13,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30023,8641.4208984375,8641.4208984375,7,1,1,5,1,5,4,2011,13,0,16,52,2,6,4,2011,8,47,11,22,1,,,,,,,,,1,,0
5,3,316,2,874,1406,30024,8641.4208984375,8641.4208984375,4,1,2,3,1,6,4,2011,10,2,14,9,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30025,8641.4208984375,8641.4208984375,13,1,1,2,1,5,4,2011,10,10,12,35,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30026,8641.4208984375,8641.4208984375,19,1,2,4,1,5,3,2011,10,0,15,1,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30027,8641.4208984375,8641.4208984375,33,1,1,5,1,5,4,2011,9,20,14,14,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30028,8641.4208984375,8641.4208984375,36,1,2,4,1,5,4,2011,10,52,17,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,316,2,874,1406,30030,8641.4208984375,8641.4208984375,42,1,2,2,1,6,4,2011,14,20,17,10,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30031,5135.93896484375,5135.93896484375,17,1,1,3,1,3,4,2011,12,30,15,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30032,5135.93896484375,5135.93896484375,35,1,2,5,1,3,4,2011,14,20,17,43,,4,4,2011,8,18,11,50,1,,,,,,,,,1,,0
5,3,309,2,478,1103,30033,5135.93896484375,5135.93896484375,41,1,2,5,1,4,4,2011,12,16,14,41,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30034,5135.93896484375,5135.93896484375,53,1,1,3,1,4,4,2011,11,25,12,52,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30035,5135.93896484375,5135.93896484375,59,1,2,4,1,4,4,2011,15,20,18,22,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30036,5135.93896484375,5135.93896484375,65,1,2,2,1,4,4,2011,9,10,12,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30037,5135.93896484375,5135.93896484375,71,1,1,4,1,3,4,2011,14,0,18,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30038,5135.93896484375,5135.93896484375,77,1,2,4,1,4,4,2011,9,30,14,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30039,5135.93896484375,5135.93896484375,83,1,1,3,1,3,4,2011,9,11,12,15,1,,,,,,,,,,,,,,,,,1,,0
5,3,309,2,478,1103,30040,5135.93896484375,5135.93896484375,89,1,2,2,1,4,4,2011,12,25,15,20,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30041,5706.59912109375,5706.59912109375,1,1,1,5,1,30,3,2011,13,9,17,50,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30042,5706.59912109375,5706.59912109375,2,1,2,4,1,30,3,2011,10,20,15,35,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30043,5706.59912109375,5706.59912109375,3,1,2,5,1,29,3,2011,8,30,14,15,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30044,5706.59912109375,5706.59912109375,4,1,1,2,1,29,3,2011,10,10,13,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30045,5706.59912109375,5706.59912109375,5,1,2,2,1,30,3,2011,9,10,12,10,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30047,5706.59912109375,5706.59912109375,7,1,2,4,1,29,3,2011,9,0,13,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30048,5706.59912109375,5706.59912109375,8,1,2,3,1,29,3,2011,11,5,14,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30049,5706.59912109375,5706.59912109375,10,1,2,2,1,30,3,2011,13,10,15,20,1,,,,,,,,,,,,,,,,,1,,0
5,3,307,1,634,1403,30050,5706.59912109375,5706.59912109375,12,1,1,5,1,29,3,2011,15,46,18,22,,30,3,2011,9,12,18,15,1,,,,,,,,,1,,0
5,3,321,2,364,1007,30051,3815.26904296875,3815.26904296875,15,1,1,2,1,28,3,2011,10,25,14,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30052,3815.26904296875,3815.26904296875,20,1,2,3,1,28,3,2011,9,11,12,35,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30053,3815.26904296875,3815.26904296875,25,1,1,3,1,28,3,2011,10,20,13,35,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30054,3815.26904296875,3815.26904296875,30,1,2,5,1,28,3,2011,10,18,16,42,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30055,3815.26904296875,3815.26904296875,39,1,1,3,1,28,3,2011,13,45,16,36,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30056,3815.26904296875,3815.26904296875,44,1,2,5,1,26,3,2011,9,54,17,9,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30057,3815.26904296875,3815.26904296875,49,1,2,4,1,26,3,2011,15,20,18,20,,28,3,2011,10,10,13,20,1,,,,,,,,,1,,0
5,3,321,2,364,1007,30058,3815.26904296875,3815.26904296875,54,1,2,2,1,26,3,2011,14,20,15,30,,28,3,2011,10,40,12,20,1,,,,,,,,,1,,0
5,3,321,2,364,1007,30059,3815.26904296875,3815.26904296875,59,1,2,4,1,26,3,2011,10,10,15,5,1,,,,,,,,,,,,,,,,,1,,0
5,3,321,2,364,1007,30060,3815.26904296875,3815.26904296875,68,1,2,4,1,28,3,2011,13,30,16,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30061,11005.583984375,12228.4267578125,4,1,2,2,1,31,3,2011,9,20,13,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30062,11005.583984375,12228.4267578125,9,1,2,3,1,31,3,2011,12,29,15,54,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30063,11005.583984375,12228.4267578125,15,1,2,2,1,31,3,2011,13,20,15,31,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30064,11005.583984375,12228.4267578125,20,1,1,5,1,1,4,2011,12,37,16,48,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30065,11005.583984375,12228.4267578125,25,1,2,4,1,1,4,2011,9,0,15,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30066,11005.583984375,12228.4267578125,31,1,1,4,1,31,3,2011,9,0,14,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30067,11005.583984375,12228.4267578125,36,1,2,2,1,1,4,2011,10,20,12,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30068,11005.583984375,12228.4267578125,41,1,1,3,1,1,4,2011,10,20,12,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30069,11005.583984375,12228.4267578125,47,1,2,5,1,3,4,2011,9,33,13,50,1,,,,,,,,,,,,,,,,,1,,0
5,3,329,2,696,1310,30070,11005.583984375,12228.4267578125,57,1,2,5,1,31,3,2011,15,2,17,55,,1,4,2011,8,40,11,18,1,,,,,,,,,1,,0
5,3,323,2,580,1308,30071,8987.8935546875,8987.8935546875,6,1,2,2,1,24,3,2011,10,5,13,50,1,,,,,,,,,,,,,,,,,1,,0
5,3,323,2,580,1308,30072,8987.8935546875,8987.8935546875,11,1,2,3,1,25,3,2011,10,12,13,50,1,,,,,,,,,,,,,,,,,1,1,0
5,3,323,2,580,1308,30074,8987.8935546875,8987.8935546875,36,1,2,2,1,24,3,2011,10,46,15,3,1,,,,,,,,,,,,,,,,,7,,0
5,3,323,2,580,1308,30075,8987.8935546875,8987.8935546875,42,1,2,5,1,25,3,2011,11,40,15,15,1,,,,,,,,,,,,,,,,,1,,0
5,3,323,2,580,1308,30076,8987.8935546875,8987.8935546875,47,1,2,5,1,24,3,2011,10,46,15,5,1,,,,,,,,,,,,,,,,,1,,0
5,3,323,2,580,1308,30077,8987.8935546875,8987.8935546875,52,1,2,4,1,24,3,2011,9,0,14,6,1,,,,,,,,,,,,,,,,,1,,0
5,3,323,2,580,1308,30078,8987.8935546875,8987.8935546875,62,1,2,4,1,24,3,2011,14,15,18,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,323,2,580,1308,30079,8987.8935546875,8987.8935546875,67,1,1,3,1,25,3,2011,14,2,16,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,323,2,580,1308,30080,8987.8935546875,8987.8935546875,72,1,2,3,1,26,3,2011,9,40,14,2,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30081,6016.3857421875,6684.873046875,4,1,2,4,1,7,3,2011,10,20,15,45,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30082,6016.3857421875,6684.873046875,7,1,1,3,1,7,3,2011,11,22,15,55,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30083,6016.3857421875,6684.873046875,14,1,1,3,1,8,3,2011,10,5,15,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30084,6016.3857421875,6684.873046875,17,1,2,5,1,7,3,2011,9,15,14,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30085,6016.3857421875,6684.873046875,20,1,2,4,1,8,3,2011,11,0,16,1,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30086,6016.3857421875,6684.873046875,27,1,1,2,1,8,3,2011,10,25,12,50,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30087,6016.3857421875,6684.873046875,30,1,2,5,1,7,3,2011,14,50,18,10,1,8,3,2011,8,15,11,14,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30088,6016.3857421875,6684.873046875,33,1,2,5,1,8,3,2011,11,32,16,8,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30089,6016.3857421875,6684.873046875,39,1,2,2,1,7,3,2011,10,20,15,20,1,,,,,,,,,,,,,,,,,1,,0
5,3,318,2,1136,1106,30090,6016.3857421875,6684.873046875,43,1,2,2,1,8,3,2011,10,20,14,40,1,,,,,,,,,,,,,,,,,1,,0
5,3,313,2,70,1504,30091,2751.39599609375,3144.45239257813,2,1,2,5,1,3,3,2011,9,22,15,49,1,4,3,2011,8,13,11,17,1,,,,,,,,,1,1,0
5,3,313,2,70,1504,30092,2751.39599609375,3144.45239257813,11,1,1,2,1,3,3,2011,9,20,12,10,1,,,,,,,,,,,,,,,,,1,,0
5,3,313,2,70,1504,30093,2751.39599609375,3144.45239257813,18,1,2,2,1,3,3,2011,9,20,12,10,1,,,,,,,,,,,,,,,,,7,6,0
5,3,313,2,70,1504,30094,2751.39599609375,3144.45239257813,20,1,2,3,1,4,3,2011,10,48,14,20,1,,,,,,,,,,,,,,,,,1,,0
5,3,313,2,70,1504,30095,2751.39599609375,3144.45239257813,22,1,1,4,1,3,3,2011,15,15,18,6,1,,,,,,,,,,,,,,,,,1,,0
5,3,313,2,70,1504,30096,2751.39599609375,3144.45239257813,25,1,2,4,1,4,3,2011,10,25,15,20,1,,,,,,,,,,,,,,,,,1,1,0
5,3,313,2,70,1504,30097,2751.39599609375,3144.45239257813,27,1,2,4,1,3,3,2011,10,0,15,0,1,,,,,,,,,,,,,,,,,1,,0
5,3,313,2,70,1504,30099,2751.39599609375,3144.45239257813,31,1,2,5,1,4,3,2011,11,26,17,30,1,,,,,,,,,,,,,,,,,1,,0
5,3,313,2,70,1504,30100,2751.39599609375,3144.45239257813,34,1,2,3,1,3,3,2011,9,20,13,20,1,,,,,,,,,,,,,,,,,1,,0
5,3,301,1,1198,1301,30101,9244.6904296875,9244.6904296875,17,1,2,5,1,11,3,2011,14,52,18,3,,14,3,2011,8,19,11,37,1,,,,,,,,,1,1,0
