"zone","state","lga","sector","ea","hhid","lat_dd_mod","lon_dd_mod","qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2010_tot","h2010_wetQ","h2010_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2010_eviarea","h2010_evimax","h2010_grn","h2010_sen"
6,27,2719,2,100,270083,7.00887166636,3.80461643473,1,7.3,10.3,44.4,118.7,48.8,272,264,1438,239,635,0,40,313,5.345791,69,12,4,1,1,1,1,1,1,1,1246,579,14,1561,712,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270084,7.00887166636,3.80461643473,1,7.3,10.3,44.4,118.7,48.8,272,264,1438,239,635,0,40,313,5.345791,64,13,4,1,1,1,1,1,1,1,1246,579,14,1561,712,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270085,7.00887166636,3.80461643473,1,7.2,10.3,44.4,118.7,48.7,272,264,1438,239,635,0,40,313,5.345791,70,13,4,1,1,1,1,1,1,1,1246,579,14,1561,712,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270086,7.00887166636,3.80461643473,1,7.3,10.3,44.4,118.7,48.8,272,264,1438,239,635,0,40,313,5.345791,70,13,4,1,1,1,1,1,1,1,1246,579,14,1561,712,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270087,7.00887166636,3.80461643473,1,7.3,10.4,44.4,118.7,48.8,272,264,1438,239,635,0,40,313,5.345791,69,12,4,1,1,1,1,1,1,1,1246,579,14,1561,712,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270088,7.00887166636,3.80461643473,1,7.3,10.3,44.5,118.7,48.8,272,264,1438,239,635,0,40,313,5.345791,64,13,4,1,1,1,1,1,1,1,1246,579,14,1561,712,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270089,7.00887166636,3.80461643473,1,6.9,9.8,44.8,118.1,48.4,271,264,1441,240,638,0,40,313,4.628424,77,12,4,1,1,1,1,1,1,1,1247,580,14,1562,711,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2719,2,100,270090,7.00887166636,3.80461643473,1,6.8,9.7,44.9,118,48.3,271,264,1441,240,638,0,40,313,4.628424,81,12,4,1,1,1,1,1,1,1,1247,580,14,1562,710,23,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270091,6.70744963598,3.28768108533,1,1.8,14.8,13.5,54.8,50.9,265,257,1452,289,694,0,190,313,1.396354,68,15,1,2,2,1,1,1,1,1,1322,654,12,1769,744,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270092,6.70744963598,3.28768108533,1,1.7,14.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,313,1.396354,68,15,1,2,2,1,1,1,1,1,1323,653,12,1769,744,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270093,6.70744963598,3.28768108533,1,1.7,14.9,13.5,54.7,50.9,265,257,1452,289,694,0,190,313,1.396354,68,15,1,2,2,1,1,1,1,1,1323,654,12,1769,744,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270094,6.70744963598,3.28768108533,1,1.7,14.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,313,1.396354,68,16,1,2,2,1,1,1,1,1,1323,654,12,1769,744,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270095,6.70744963598,3.28768108533,1,1.6,14.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,313,1.396354,68,16,1,2,2,1,1,1,1,1,1323,653,12,1769,743,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270096,6.70744963598,3.28768108533,1,1.7,14.9,13.6,54.7,50.8,265,257,1452,289,694,0,190,313,1.396354,68,16,1,2,2,1,1,1,1,1,1323,653,12,1769,743,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270097,6.70744963598,3.28768108533,1,1.6,14.9,13.6,54.7,50.9,265,257,1452,289,694,0,190,313,1.396354,68,16,1,2,2,1,1,1,1,1,1323,653,12,1769,743,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270098,6.70744963598,3.28768108533,1,1.7,14.9,13.6,54.8,50.8,265,257,1452,289,694,0,190,313,1.396354,69,15,1,2,2,1,1,1,1,1,1323,653,12,1769,743,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270099,6.70744963598,3.28768108533,1,1.8,14.9,13.5,54.8,50.9,265,257,1452,289,694,0,190,313,1.396354,68,15,1,2,2,1,1,1,1,1,1323,653,12,1769,744,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2703,1,1076,270100,6.70744963598,3.28768108533,1,1.7,14.8,13.5,54.7,51,265,257,1452,289,694,0,190,313,1.396354,68,17,1,2,2,1,1,1,1,1,1322,654,12,1768,744,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270101,6.66794394016,3.32278630171,1,5.3,12.5,8.9,59.2,52.9,266,259,1510,311,739,0,190,313,3.789176,33,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270102,6.66794394016,3.32278630171,1,5.3,12.5,8.8,59.1,53,266,259,1510,311,739,0,190,313,3.789176,33,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270103,6.66794394016,3.32278630171,1,5.3,12.4,8.8,59.1,53,266,259,1510,311,739,0,190,313,3.789176,38,14,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270104,6.66794394016,3.32278630171,2,5.3,12.4,8.8,59.1,53,266,259,1510,311,739,0,190,313,3.789176,37,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270105,6.66794394016,3.32278630171,2,5.3,12.4,8.8,59.1,53,266,259,1510,311,739,0,190,313,3.789176,37,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270106,6.66794394016,3.32278630171,2,5.4,12.4,8.9,59,53,266,259,1510,311,739,0,190,313,3.789176,36,13,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270107,6.66794394016,3.32278630171,2,5.4,12.4,8.9,59,53,266,259,1510,311,739,0,190,313,3.789176,36,13,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270108,6.66794394016,3.32278630171,1,5.3,12.4,8.8,59.1,53,266,259,1510,311,739,0,190,313,3.789176,33,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270109,6.66794394016,3.32278630171,2,5.3,12.5,8.9,59.1,52.9,266,259,1510,311,739,0,190,313,3.789176,33,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,27,2707,1,2136,270110,6.66794394016,3.32278630171,2,5.3,12.5,8.9,59.1,52.9,266,259,1510,311,739,0,190,313,3.789176,33,16,4,2,2,1,1,1,1,1,1301,661,12,1747,772,15,43.9,0.535,83,332,51,0.5571,88,337
6,28,2806,1,802,280001,7.25862807651,5.20721888525,1,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,348,13,2,1,1,1,1,1,1,1,1296,552,15,1325,631,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280002,7.25862807651,5.20721888525,1,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,348,13,2,1,1,1,1,1,1,1,1296,552,15,1325,631,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280003,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,345,15,2,1,1,1,1,1,1,1,1296,552,15,1325,631,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280004,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,348,13,2,1,1,1,1,1,1,1,1296,552,15,1325,630,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280005,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,345,15,2,1,1,1,1,1,1,1,1296,552,15,1325,631,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280006,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,348,13,2,1,1,1,1,1,1,1,1296,552,15,1325,630,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280007,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,346,13,2,1,1,1,1,1,1,1,1296,552,15,1325,630,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280008,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,346,13,2,1,1,1,1,1,1,1,1296,552,15,1325,630,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280009,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,345,15,2,1,1,1,1,1,1,1,1296,552,15,1325,631,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,802,280010,7.25862807651,5.20721888525,2,0.3,1.2,144.3,275.5,0.5,253,235,1455,248,605,0,190,313,2.147085,345,15,2,1,1,1,1,1,1,1,1296,552,15,1325,631,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280011,7.29990524986,5.1701071426,1,0.7,5.2,140.6,273.8,6.4,252,234,1443,246,597,7,130,313,5.328288,392,12,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280012,7.29990524986,5.1701071426,1,0.7,5.2,140.6,273.9,6.4,251,234,1445,247,598,7,130,313,5.328288,390,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280013,7.29990524986,5.1701071426,1,0.7,5.3,140.5,273.8,6.5,252,234,1443,246,597,7,130,313,5.08328,387,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280014,7.29990524986,5.1701071426,1,0.7,5.2,140.6,273.9,6.5,251,234,1445,247,598,7,130,313,5.328288,385,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280015,7.29990524986,5.1701071426,1,0.6,5.3,140.4,273.7,6.5,252,234,1443,246,597,7,130,313,5.08328,386,12,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280016,7.29990524986,5.1701071426,1,0.7,5.2,140.6,273.8,6.5,252,234,1443,246,597,7,130,313,5.328288,387,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280017,7.29990524986,5.1701071426,1,0.8,5.3,140.6,273.9,6.5,251,234,1445,247,598,7,130,313,5.328288,385,13,6,1,1,1,1,1,1,1,1303,560,15,1330,638,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280018,7.29990524986,5.1701071426,1,0.7,5.2,140.6,273.8,6.4,251,234,1445,247,598,7,130,313,5.328288,390,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280019,7.29990524986,5.1701071426,1,0.7,5.3,140.6,273.8,6.5,252,234,1443,246,597,7,130,313,5.08328,387,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2806,1,164,280020,7.29990524986,5.1701071426,1,0.7,5.2,140.6,273.8,6.5,252,234,1443,246,597,7,130,313,5.328288,387,13,6,1,1,1,1,1,1,1,1303,560,15,1330,639,22,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280021,6.92855674353,4.79402894454,1,6.5,19.2,111.6,223.4,57.3,262,244,1637,255,665,10,40,313,13.87615,171,13,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280022,6.92855674353,4.79402894454,1,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,171,13,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280023,6.92855674353,4.79402894454,2,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,166,14,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280024,6.92855674353,4.79402894454,1,6.5,19.2,111.5,223.3,57.4,262,244,1637,255,665,10,40,313,13.87615,166,14,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280025,6.92855674353,4.79402894454,2,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,166,14,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280026,6.92855674353,4.79402894454,1,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,166,14,4,1,1,1,1,1,1,2,1311,566,14,1624,757,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280027,6.92855674353,4.79402894454,1,6.5,19.3,111.6,223.3,57.4,262,244,1637,255,665,10,40,313,13.87615,170,11,4,1,1,1,1,1,1,2,1311,566,14,1625,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280028,6.92855674353,4.79402894454,1,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,166,14,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280029,6.92855674353,4.79402894454,1,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,166,14,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,1,2302,280030,6.92855674353,4.79402894454,1,6.5,19.2,111.5,223.3,57.3,262,244,1637,255,665,10,40,313,13.87615,171,13,4,1,1,1,1,1,1,2,1311,566,14,1624,756,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280031,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280032,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280033,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280034,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280035,7.4784735717,5.7386355919,1,20.2,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,13,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280036,7.4784735717,5.7386355919,1,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280037,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280038,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280039,7.4784735717,5.7386355919,2,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2804,1,340,280040,7.4784735717,5.7386355919,1,20.1,0.3,185.3,339.5,64,253,236,1307,238,556,9,130,313,3.21251,323,21,2,2,2,2,1,1,1,2,1315,580,17,1262,556,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280041,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280042,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280043,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,76.9,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280044,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280045,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280046,7.62842757176,5.73993434174,2,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280047,7.62842757176,5.73993434174,2,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280048,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280049,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2802,2,566,280050,7.62842757176,5.73993434174,1,19.9,8.9,195.5,348.9,77,246,229,1294,238,552,22,30,313,18.55196,530,12,12,1,1,2,1,1,1,2,1351,588,19,1258,573,19,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280051,7.24489609069,4.83166821641,2,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280052,7.24489609069,4.83166821641,1,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280053,7.24489609069,4.83166821641,1,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280054,7.24489609069,4.83166821641,1,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280055,7.24489609069,4.83166821641,2,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280056,7.24489609069,4.83166821641,1,12.4,5.9,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280057,7.24489609069,4.83166821641,1,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280058,7.24489609069,4.83166821641,1,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280059,7.24489609069,4.83166821641,1,13.9,7.1,107,240.8,37.7,261,244,1449,235,586,24,40,313,4.698389,235,16,6,1,1,1,1,1,1,1,1334,578,15,1450,757,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2811,2,588,280060,7.24489609069,4.83166821641,2,12.4,5.8,108.1,241.2,36.8,262,244,1454,236,589,43,30,313,6.51929,231,13,6,1,1,1,1,1,1,1,1334,577,15,1455,755,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280061,7.21541359549,4.9475451581,1,4.6,11.9,120.7,251.1,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280062,7.21541359549,4.9475451581,2,4.6,11.9,120.7,251,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280063,7.21541359549,4.9475451581,2,4.6,11.9,120.7,251,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280064,7.21541359549,4.9475451581,1,4.6,12,120.7,251.1,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280065,7.21541359549,4.9475451581,1,4.6,11.9,120.6,251,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280066,7.21541359549,4.9475451581,1,4.6,11.9,120.7,251.1,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280067,7.21541359549,4.9475451581,1,4.6,12,120.7,251.1,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280068,7.21541359549,4.9475451581,1,4.6,11.9,120.7,251.1,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280069,7.21541359549,4.9475451581,2,4.6,11.9,120.7,251,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2815,2,1164,280070,7.21541359549,4.9475451581,1,4.6,11.9,120.7,251,25,258,240,1480,244,607,55,30,313,5.065782,272,16,6,1,1,1,1,1,1,1,1320,565,16,1423,714,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280071,7.02536234292,4.65917597699,3,22.8,24.7,90.3,207.6,68.5,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1555,789,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280072,7.02536234292,4.65917597699,1,22.8,24.7,90.3,207.6,68.5,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1555,789,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280073,7.02536234292,4.65917597699,1,22.8,24.7,90.4,207.6,68.4,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1555,789,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280074,7.02536234292,4.65917597699,1,22.8,24.7,90.4,207.6,68.5,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1556,789,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280075,7.02536234292,4.65917597699,1,22.8,24.7,90.4,207.6,68.5,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1555,789,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280076,7.02536234292,4.65917597699,1,22.8,24.7,90.4,207.6,68.5,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1555,789,23,48.1,0.5425,94,331,50,0.5344,77,342
6,28,2816,2,3944,280077,7.02536234292,4.65917597699,1,22.8,24.7,90.4,207.6,68.4,264,257,1571,239,636,26,40,313,7.010221,171,12,4,1,1,2,1,1,1,2,1331,587,15,1555,789,23,48.1,0.5425,94,331,50,0.5344,77,342
