"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq19","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq23","saq24","saq1","saq2","tracked_obs"
110053,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,5,1,2,2,1,6,3,2013,13,20,16,35,3,3,7,3,2013,13,35,17,20,1,1,,,,,,,,,1,1,1,0
110054,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,11,1,1,5,1,6,3,2013,16,45,19,0,3,3,7,3,2013,17,20,19,30,1,1,,,,,,,,,1,1,1,0
110055,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,8,1,2,5,1,6,3,2013,10,0,13,15,3,3,7,3,2013,9,25,14,0,1,1,,,,,,,,,1,1,1,0
110056,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,10,1,1,4,1,6,3,2013,12,0,14,55,3,3,7,3,2013,15,10,17,43,1,1,,,,,,,,,1,1,1,0
110057,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,7,1,2,4,1,6,3,2013,8,30,11,5,3,3,7,3,2013,10,1,14,15,1,1,,,,,,,,,1,1,1,0
110058,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,2,1,1,3,1,6,3,2013,15,20,17,15,3,3,7,3,2013,16,12,18,45,1,1,,,,,,,,,1,1,1,0
110059,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,4,1,2,3,1,6,3,2013,9,15,11,42,3,3,7,3,2013,8,50,12,38,1,1,,,,,,,,,1,1,1,0
110060,4,11,1108,2,492,1206,3928.48499610036,3928.48499610036,13,1,2,3,1,6,3,2013,12,9,15,2,3,3,7,3,2013,13,0,16,4,1,1,,,,,,,,,1,1,1,0
110061,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,12,1,2,2,1,3,3,2013,15,30,18,30,3,3,4,3,2013,15,15,18,20,3,3,5,3,2013,14,10,16,30,1,1,1,1,0
110062,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,5,1,2,5,1,3,3,2013,12,55,16,15,3,3,4,3,2013,14,30,17,25,3,3,5,3,2013,13,45,17,35,1,1,1,1,0
110063,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,9,1,2,2,1,3,3,2013,12,30,15,10,3,3,4,3,2013,13,20,15,,3,3,5,3,2013,11,1,13,50,1,1,1,1,0
110064,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,20,1,2,5,1,3,3,2013,9,30,12,35,3,3,4,3,2013,10,55,14,5,3,3,5,3,2013,11,0,13,25,1,1,1,1,0
110065,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,8,1,2,2,1,3,3,2013,9,30,12,10,3,3,4,3,2013,10,0,13,0,3,3,5,3,2013,9,30,10,15,1,1,1,1,0
110066,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,6,1,2,3,1,3,3,2013,9,12,11,0,3,3,4,3,2013,10,25,11,28,3,3,5,3,2013,12,0,13,27,1,1,1,1,0
110067,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,1,1,2,4,1,3,3,2013,15,15,17,10,3,3,4,3,2013,15,30,17,50,3,3,4,3,2013,16,20,18,2,1,1,1,1,0
110068,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,13,1,3,4,1,3,3,2013,9,15,12,5,3,3,4,3,2013,10,30,12,45,3,3,5,3,2013,11,25,14,0,1,1,1,1,0
110069,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,16,1,2,3,1,3,3,2013,11,34,12,0,3,3,4,3,2013,13,15,15,23,3,3,5,3,2013,14,14,16,45,1,1,1,1,0
110070,4,11,1105,2,100,1104,3101.43552323713,3101.43552323713,14,1,2,4,1,3,3,2013,12,25,15,0,3,3,4,3,2013,13,1,15,10,3,3,5,3,2013,14,10,16,0,1,1,1,1,0
110071,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,17,1,2,5,1,26,2,2013,16,10,19,5,3,3,27,2,2013,16,30,19,15,1,1,,,,,,,,,,1,1,0
110072,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,27,1,2,2,1,26,2,2013,14,20,18,40,3,3,27,2,2013,9,10,13,30,1,1,,,,,,,,,1,1,1,0
110073,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,36,1,2,5,1,26,2,2013,13,15,16,0,3,3,27,2,2013,13,25,16,20,1,1,,,,,,,,,1,1,1,0
110074,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,46,1,2,2,1,26,2,2013,9,30,14,10,3,3,27,2,2013,13,40,18,30,1,1,,,,,,,,,1,1,1,0
110075,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,4,1,2,5,1,26,2,2013,9,0,13,5,3,3,27,2,2013,9,30,13,10,1,1,,,,,,,,,1,1,1,0
110076,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,39,1,2,3,1,26,2,2013,9,45,12,3,3,3,27,2,2013,10,0,12,35,1,1,,,,,,,,,1,1,1,0
110078,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,11,1,2,4,1,26,2,2013,10,0,14,1,3,3,27,2,2013,10,25,15,2,1,1,,,,,,,,,1,1,1,0
110079,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,30,1,2,4,1,26,2,2013,14,13,16,55,3,3,27,2,2013,15,15,18,3,1,1,,,,,,,,,1,1,1,0
110080,4,11,1106,2,446,1305,4250.11534665829,4250.11534665829,20,1,2,3,1,26,2,2013,12,13,14,0,3,3,27,2,2013,13,8,15,29,1,1,,,,,,,,,1,1,1,0
110081,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,6,1,2,2,1,20,3,2013,11,55,15,5,3,3,21,3,2013,13,25,15,35,1,1,,,,,,,,,,1,1,0
110082,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,24,1,2,2,1,20,3,2013,9,35,11,40,3,3,21,3,2013,10,20,13,10,1,1,,,,,,,,,,1,1,0
110083,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,9,1,2,3,1,20,3,2013,14,4,16,20,3,3,21,3,2013,15,15,17,0,1,1,,,,,,,,,,1,1,0
110084,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,21,1,2,5,1,20,3,2013,13,45,17,0,3,3,21,3,2013,14,35,17,30,1,1,,,,,,,,,,1,1,0
110085,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,4,1,4,5,1,20,3,2013,9,15,13,30,3,3,21,3,2013,10,10,14,20,3,3,22,3,2013,9,0,13,5,1,1,1,1,0
110086,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,8,1,2,3,1,20,3,2013,11,45,13,2,3,3,20,3,2013,13,20,14,32,1,1,,,,,,,,,,1,1,0
110087,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,1,1,2,3,1,20,3,2013,10,12,11,15,3,3,21,3,2013,9,35,11,11,1,1,,,,,,,,,,1,1,0
110088,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,13,1,2,4,1,20,3,2013,14,20,16,10,3,3,21,3,2013,13,55,15,35,1,1,,,,,,,,,,1,1,0
110089,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,18,1,2,2,1,20,3,2013,15,15,18,20,3,3,21,3,2013,15,45,18,35,1,1,,,,,,,,,,1,1,0
110090,4,11,1104,2,434,1003,2584.52960269761,2584.52960269761,23,1,3,4,1,20,3,2013,11,15,14,5,3,3,21,3,2013,10,0,13,45,1,1,,,,,,,,,,1,1,0
110091,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,19,1,2,4,1,23,3,2013,15,50,17,55,3,3,24,3,2013,15,40,18,10,1,1,,,,,,,,,,1,1,0
110092,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,1,1,2,3,1,23,3,2013,13,5,16,8,3,3,24,3,2013,14,20,17,54,1,1,,,,,,,,,,1,1,0
110093,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,6,1,2,4,1,23,3,2013,12,48,15,5,3,3,24,3,2013,12,5,15,25,1,1,,,,,,,,,,1,1,0
110094,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,15,1,2,4,1,23,3,2013,9,10,12,40,3,3,24,3,2013,8,30,11,55,1,1,,,,,,,,,,1,1,0
110095,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,4,1,2,3,1,23,3,2013,10,30,12,48,3,3,24,3,2013,9,40,12,0,1,1,,,,,,,,,,1,1,0
110096,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,22,1,2,2,1,23,3,2013,13,45,17,0,3,3,24,3,2013,13,20,16,45,1,1,,,,,,,,,,1,1,0
110097,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,7,1,2,5,1,23,3,2013,16,15,19,10,3,3,24,3,2013,16,55,19,45,1,1,,,,,,,,,,1,1,0
110098,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,14,1,2,2,1,23,3,2013,9,20,13,30,3,3,24,3,2013,9,15,13,5,1,1,,,,,,,,,,1,1,0
110099,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,11,1,2,5,1,23,3,2013,12,25,16,5,3,3,24,3,2013,12,30,16,45,1,1,,,,,,,,,,1,1,0
110100,4,11,1107,2,1034,1405,2481.1484185897,2481.1484185897,3,1,2,5,1,23,3,2013,9,15,12,10,3,3,24,3,2013,9,0,12,25,1,1,,,,,,,,,,1,1,0
110101,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,2,1,2,5,1,14,3,2013,12,40,16,5,3,3,15,3,2013,13,20,16,30,1,1,,,,,,,,,,1,1,0
110102,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,38,1,2,2,1,14,3,2013,14,40,18,40,3,3,15,3,2013,14,10,18,30,1,1,,,,,,,,,,1,1,0
110103,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,65,1,2,2,1,14,3,2013,10,30,14,20,3,3,15,3,2013,10,0,13,50,1,1,,,,,,,,,,1,1,0
110104,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,34,1,2,5,1,14,3,2013,16,20,18,35,3,3,15,3,2013,16,30,19,15,1,1,,,,,,,,,,1,1,0
110105,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,52,1,2,5,1,14,3,2013,9,15,12,30,3,3,15,3,2013,9,30,13,5,1,1,,,,,,,,,,1,1,0
110106,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,29,1,2,3,1,14,3,2013,14,30,17,15,3,3,15,3,2013,16,14,19,0,1,1,,,,,,,,,,1,1,0
110107,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,47,1,2,3,1,14,3,2013,12,0,14,1,3,3,15,3,2013,13,15,16,0,1,1,,,,,,,,,,1,1,0
110108,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,20,1,2,4,1,14,3,2013,13,20,16,45,3,3,15,3,2013,14,30,16,55,1,1,,,,,,,,,,1,1,0
110109,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,11,1,2,4,1,14,3,2013,9,0,13,5,3,3,15,3,2013,10,0,14,20,1,1,,,,,,,,,,1,1,0
110110,4,11,1109,2,672,1007,3411.57907556084,3411.57907556084,61,1,2,2,1,14,3,2013,9,11,11,48,3,3,15,3,2013,9,45,13,0,1,1,,,,,,,,,,1,1,0
110111,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,20,1,2,3,1,12,3,2013,11,0,13,30,3,3,13,3,2013,10,15,12,45,1,1,,,,,,,,,,1,1,0
110112,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,18,1,2,5,1,12,3,2013,15,45,18,15,3,3,13,3,2013,16,35,19,20,1,1,,,,,,,,,,1,1,0
110113,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,10,1,2,3,1,12,3,2013,14,2,17,13,3,3,13,3,2013,13,0,17,4,1,1,,,,,,,,,,1,1,0
110114,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,25,1,2,5,1,12,3,2013,9,0,12,10,3,3,13,3,2013,9,30,13,15,1,1,,,,,,,,,,1,1,0
110115,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,1,1,2,4,1,12,3,2013,16,0,18,37,3,3,13,3,2013,14,20,17,32,1,1,,,,,,,,,,1,1,0
110116,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,3,1,2,4,1,12,3,2013,9,25,12,50,3,3,13,3,2013,8,45,10,55,1,1,,,,,,,,,,1,1,0
110117,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,27,1,2,4,1,12,3,2013,12,58,15,30,3,3,,,,,,,,,,,,,,,,,,,1,1,0
110118,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,16,1,2,2,1,12,3,2013,13,50,18,30,3,3,13,3,2013,13,0,15,50,1,1,,,,,,,,,,1,1,0
110119,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,22,1,2,5,1,12,3,2013,12,25,15,30,3,3,13,3,2013,13,25,16,20,1,1,,,,,,,,,,1,1,0
110120,4,11,1113,2,954,1210,3721.72262788455,3721.72262788455,23,1,2,2,1,12,3,2013,9,30,13,30,3,3,13,3,2013,9,20,12,40,1,1,,,,,,,,,,1,1,0
110121,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,3,1,2,2,1,16,3,2013,13,35,18,30,3,3,17,3,2013,13,40,18,10,1,1,,,,,,,,,,1,1,0
110122,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,11,1,2,5,1,16,3,2013,15,35,18,30,3,3,17,3,2013,16,25,19,0,1,1,,,,,,,,,,1,1,0
110123,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,6,1,2,2,1,16,3,2013,9,30,13,20,3,3,17,3,2013,9,20,13,30,1,1,,,,,,,,,,1,1,0
110124,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,16,1,2,3,1,16,3,2013,12,15,14,8,3,3,17,3,2013,12,2,15,15,1,1,,,,,,,,,,1,1,0
110125,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,5,1,2,3,1,16,3,2013,9,2,12,0,3,3,17,3,2013,9,48,11,53,1,1,,,,,,,,,,1,1,0
110126,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,1,1,2,3,1,16,3,2013,15,4,17,55,3,3,17,3,2013,15,30,18,18,1,1,,,,,,,,,,1,1,0
110127,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,7,1,2,4,1,16,3,2013,13,10,15,45,3,3,17,3,2013,15,5,17,48,1,1,,,,,,,,,,1,1,0
110128,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,13,1,2,4,1,16,3,2013,9,15,13,5,3,3,17,3,2013,11,0,14,55,1,1,,,,,,,,,,1,1,0
110129,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,11,1,2,5,1,16,3,2013,12,20,15,25,3,3,17,3,2013,13,15,16,20,1,1,,,,,,,,,,1,1,0
110130,4,11,1102,2,936,1302,1550.71776161856,1550.71776161856,4,1,2,5,1,16,3,2013,9,0,12,15,3,3,17,3,2013,9,30,13,5,1,1,,,,,,,,,,1,1,0
110131,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,11,1,2,5,1,25,3,2013,9,15,12,0,3,3,26,3,2013,9,0,12,10,1,1,,,,,,,,,,1,1,0
110132,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,3,1,2,5,1,25,3,2013,15,35,19,5,3,3,26,3,2013,15,30,18,40,1,1,,,,,,,,,,1,1,0
110133,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,8,1,2,5,1,25,3,2013,12,10,15,20,3,3,26,3,2013,15,15,15,25,1,1,,,,,,,,,,1,1,0
110134,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,14,1,2,2,1,25,3,2013,13,20,16,30,3,3,26,3,2013,13,25,16,55,1,1,,,,,,,,,,1,1,0
110135,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,4,1,2,2,1,25,3,2013,9,0,13,15,3,3,26,3,2013,9,15,13,10,1,1,,,,,,,,,,1,1,0
110136,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,8,1,2,3,1,25,3,2013,13,12,15,0,3,3,26,3,2013,15,3,18,20,1,1,,,,,,,,,,1,1,0
110137,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,10,1,2,3,1,25,3,2013,9,0,12,1,3,3,26,3,2013,12,9,13,45,1,1,,,,,,,,,,1,1,0
110138,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,12,1,2,4,1,25,3,2013,8,30,12,5,3,3,26,3,2013,9,5,13,0,1,1,,,,,,,,,,1,1,0
110139,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,5,1,2,4,1,25,3,2013,15,55,18,10,3,3,26,3,2013,16,15,18,45,1,1,,,,,,,,,,1,1,0
110140,4,11,1101,2,154,1301,2171.00486626599,2171.00486626599,13,1,2,4,1,25,3,2013,12,10,15,40,3,3,26,3,2013,13,15,16,10,1,1,,,,,,,,,,1,1,0
120001,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,1,1,1,3,1,27,2,2013,12,30,15,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120002,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,5,1,1,4,1,28,2,2013,15,15,17,6,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120003,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,3,1,1,3,1,28,2,2013,10,10,12,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120004,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,4,1,1,1,1,27,2,2013,14,20,16,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120005,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,2,1,1,4,1,27,2,2013,14,24,15,52,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120006,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,6,1,1,3,1,27,2,2013,9,40,11,55,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120007,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,7,1,2,2,1,27,2,2013,10,18,12,44,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120008,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,8,1,1,2,1,27,2,2013,13,0,15,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120009,5,12,1211,1,2856,1106,,,9,1,1,1,1,27,2,2013,,,,,1,3,,,,,,,,,,,,,,,,,,,6,2,0
120010,5,12,1211,1,2856,1106,7710.9094371652,7710.9094371652,10,1,2,1,1,28,2,2013,9,50,12,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120011,5,12,1202,1,0,0,11841.7537785037,11841.7537785037,0,1,1,0,0,4,7,2013,9,0,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,1
120012,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,8,1,1,3,1,26,2,2013,10,30,12,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120013,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,12,1,1,1,1,26,2,2013,12,35,14,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120014,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,16,1,1,3,1,25,2,2013,10,10,13,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120015,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,21,1,1,1,1,25,2,2013,9,40,12,56,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120017,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,45,1,1,4,1,25,2,2013,14,10,14,58,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120018,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,13,1,1,2,1,26,2,2013,14,2,16,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120019,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,58,1,1,2,1,25,2,2013,14,5,16,19,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120020,5,12,1202,1,2146,1501,11841.7537785037,11841.7537785037,62,1,1,2,1,25,2,2013,11,10,13,44,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120021,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,8,1,1,1,1,6,3,2013,11,40,15,12,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120022,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,12,1,2,3,1,6,3,2013,9,20,12,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120023,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,15,1,1,2,1,5,3,2013,10,10,12,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120024,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,18,1,1,3,1,5,3,2013,10,5,13,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120025,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,25,1,1,1,1,5,3,2013,9,25,11,47,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120026,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,25,1,1,1,1,5,3,2013,12,10,14,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120027,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,34,1,1,4,1,5,3,2013,14,8,15,21,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120028,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,37,1,1,2,1,5,3,2013,12,50,14,58,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120029,5,12,1202,1,0,0,7187.66915392899,7187.66915392899,0,1,1,0,0,2,7,2013,14,20,17,10,1,1,,,,,,,,,,,,,,,,,,,1,1,3
120030,5,12,1202,1,2710,1101,7187.66915392899,7187.66915392899,44,1,1,4,1,6,3,2013,11,20,12,25,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120031,5,12,1212,1,0,0,8537.07830543289,8537.07830543289,,1,1,,,2,7,2013,10,40,12,0,1,1,,,,,,,,,,,,,,,,,,,1,1,1
120032,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,4,1,1,1,1,24,2,2013,10,20,12,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120033,5,12,1211,1,0,0,8537.07830543289,8537.07830543289,,1,1,2,1,1,7,2013,13,15,17,50,1,1,,,,,,,,,,,,,,,,,,,1,1,1
120034,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,8,1,1,4,1,23,2,2013,15,22,16,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120036,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,15,1,1,1,1,23,2,2013,13,12,15,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120037,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,17,1,1,3,1,23,2,2013,9,30,11,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120038,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,,1,1,2,1,23,2,2013,14,30,16,52,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120039,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,20,1,1,3,1,24,2,2013,14,10,16,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120040,5,12,1212,1,1392,1207,8537.07830543289,8537.07830543289,24,1,1,4,1,23,2,2013,14,20,15,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120041,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,1,1,2,2,1,15,3,2013,10,10,12,41,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120042,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,4,1,1,3,1,15,3,2013,9,30,12,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120043,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,6,1,1,1,1,15,3,2013,13,20,15,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120044,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,9,1,1,3,1,15,3,2013,15,10,16,30,9,3,8,3,2013,8,30,10,40,8,1,,,,,,,,,,1,1,0
120045,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,14,1,2,2,1,16,3,2013,11,12,12,58,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120046,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,17,1,2,4,1,15,3,2013,14,20,16,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120047,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,19,1,2,1,1,16,3,2013,9,30,11,50,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120048,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,22,1,1,3,1,16,3,2013,12,15,14,55,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120049,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,27,1,2,4,1,16,3,2013,8,15,9,35,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120050,5,12,1208,2,526,1005,10657.5784006533,10657.5784006533,32,1,1,1,1,15,3,2013,10,15,12,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120051,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,2,1,2,4,1,18,3,2013,8,10,9,52,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120052,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,4,1,2,1,1,17,3,2013,7,25,9,54,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120053,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,5,1,2,2,1,17,3,2013,10,0,12,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120054,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,7,1,2,4,1,17,3,2013,15,20,16,15,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120055,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,8,1,2,2,1,18,3,2013,10,10,12,40,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120056,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,10,1,2,4,1,18,3,2013,10,0,11,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120057,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,11,1,2,3,1,16,3,2013,9,10,12,5,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120058,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,12,1,2,1,1,18,3,2013,9,20,11,56,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120059,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,14,1,2,2,1,17,3,2013,7,10,9,20,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120060,5,12,1216,2,618,1309,4957.0132096062,4957.0132096062,15,1,2,3,1,17,3,2013,10,15,13,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120061,5,12,1210,2,462,1406,6939.81849344868,6939.81849344868,1,1,2,3,1,11,3,2013,9,20,12,10,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120062,5,12,1210,2,462,1406,6939.81849344868,6939.81849344868,3,1,1,3,1,12,3,2013,13,10,16,45,17,1,,,,,,,,,,,,,,,,,,,1,1,0
120063,5,12,1210,2,462,1406,6939.81849344868,6939.81849344868,5,1,2,2,1,11,3,2013,11,20,13,30,17,1,,,,,,,,,,,,,,,,,,,1,1,0
